# x_1,x_2,Class_label
1.44173345e+02,-2.22596232e+02,2
1.31236392e+02,-1.81033539e+02,2
1.42057371e+02,4.10984484e+02,0
1.18451061e+02,5.35760671e+02,0
-1.06741176e+02,-1.05020132e+02,1
-9.26989413e+01,-1.78500122e+02,1
-1.31841388e+02,-2.38367137e+02,1
-1.12145766e+02,-2.08378674e+02,1
-9.50559514e+01,2.00386934e+01,1
1.10221131e+02,5.76677050e+02,0
-5.69833559e+01,-1.13913599e+01,1
1.54898075e+02,-2.50338893e+02,2
1.44172651e+02,-2.82850048e+02,2
1.49851935e+02,-1.31331142e+02,2
-1.06853789e+02,5.02610287e+01,1
1.49491974e+02,-1.81772437e+02,2
-1.60052493e+02,-9.19646920e+01,1
1.36897694e+02,-2.05081865e+02,2
-9.54597601e+01,-1.54582302e+02,1
-7.10523967e+01,-4.70021579e+01,1
-6.07516836e+01,-1.48547461e+00,1
1.23550293e+02,4.73017990e+02,0
1.10117100e+02,-1.06638260e+02,2
-1.05360430e+02,-2.22236270e+02,2
1.26368813e+02,5.00446261e+02,0
1.49985003e+02,3.55463956e+02,1
1.47867500e+02,-1.52787042e+02,2
1.38855467e+02,-1.63749925e+02,2
-1.06483160e+02,-2.07121050e+02,1
-6.62280661e+01,9.14278302e+01,1
1.20131454e+02,5.08612565e+02,0
1.29861157e+02,4.61624413e+02,0
1.30382017e+02,4.27607811e+02,0
1.48875397e+02,3.43583696e+02,0
1.24469467e+02,-1.25417197e+02,2
1.27597577e+02,4.94523395e+02,0
1.60978942e+02,-2.60424433e+02,2
-1.46452962e+02,-9.88233257e+01,1
1.41498128e+02,-2.94064764e+02,2
1.25289350e+02,4.83505124e+02,0
1.07756374e+02,-1.55143939e+02,2
-7.63543154e+01,-1.78811308e+02,1
1.46754199e+02,-1.64845020e+02,2
-6.16203376e+01,-1.66378384e+02,1
1.30211000e+02,-1.37517721e+02,2
1.07569459e+02,5.81954758e+02,0
1.51723352e+02,-2.55591611e+02,2
-1.27266211e+02,-2.32034958e+02,1
-1.45144288e+02,-2.39396506e+02,1
-1.02523361e+02,-1.94748134e+02,1
1.32814675e+02,4.20305866e+02,1
-9.36868480e+01,-2.84044197e+02,1
1.41777961e+02,-2.12919131e+02,2
1.39259304e+02,4.14857561e+02,0
-1.14612688e+02,-3.98852332e+01,1
1.36027232e+02,-1.87837296e+02,2
1.46495739e+02,-1.93074600e+02,2
-1.02672036e+02,-2.08197690e+02,1
1.33148379e+02,4.47315967e+02,0
-7.76719628e+01,-2.09568349e+02,1
-9.37231897e+01,-6.58141682e+01,1
1.50063828e+02,-1.51347067e+02,2
1.46551715e+02,3.58053554e+02,0
1.42874511e+02,-2.51053331e+02,2
-1.40377522e+02,-2.70308179e+02,1
1.43455978e+02,4.15430315e+02,0
1.34417063e+02,4.63962542e+02,0
1.20489307e+02,4.87865180e+02,0
-1.04600795e+02,-3.15331784e+02,1
1.61670305e+02,-2.23958833e+02,2
-1.19929267e+02,-2.32374741e+02,1
-9.65285324e+01,-2.81426634e+02,1
1.28534291e+02,4.79157785e+02,0
1.37942175e+02,4.36214487e+02,0
1.38255502e+02,4.00110498e+02,0
-1.12536914e+02,-2.36988849e+02,1
-9.01251572e+01,-1.22809112e+02,0
1.18500005e+02,5.26656279e+02,0
-5.63687192e+01,-3.14871231e+02,1
-1.29842143e+02,-7.46986485e+01,1
1.42536291e+02,4.04018296e+02,0
1.24687037e+02,5.00753600e+02,0
-1.39922091e+02,-1.04464546e+02,1
1.51187625e+02,-2.38028836e+02,2
1.64915442e+02,2.68177271e+02,0
-1.10280086e+02,-1.29118680e+02,1
1.48636660e+02,3.71912880e+02,0
-1.63070622e+02,-1.78542808e+02,1
1.18863525e+02,-1.94802430e+02,2
1.01286633e+02,-2.75041961e+02,2
1.48668397e+02,3.33010290e+02,0
1.34829747e+02,4.47166056e+02,0
-5.72534801e+01,-1.28768851e+02,1
-8.29706395e+01,-4.68825948e+02,1
1.33842205e+02,4.69302059e+02,0
-1.05470888e+02,-1.40916868e+02,1
1.07737800e+02,5.82991188e+02,0
1.10710966e+02,-1.18014864e+02,2
1.43266426e+02,3.86061828e+02,0
1.17204395e+02,5.13607453e+02,0
1.32962588e+02,4.39158201e+02,0
1.31104180e+02,4.54065112e+02,0
1.20785814e+02,-2.04675907e+02,2
1.25778545e+02,4.64578319e+02,0
-5.77912822e+01,-3.09508471e+02,1
1.30858485e+02,4.45739295e+02,0
-8.34145692e+01,-7.66351566e+01,1
1.10383331e+02,-1.94633452e+02,2
1.60162736e+02,-1.64654445e+02,2
1.47839787e+02,3.74623774e+02,0
1.17380989e+02,-1.29200577e+02,2
-1.11489026e+02,-1.75194853e+02,1
1.51708936e+02,3.39419466e+02,0
-1.64236278e+02,-2.19371510e+02,1
-7.28958919e+01,-9.35340893e+01,1
1.42565434e+02,3.84809142e+02,0
8.62178073e+01,-1.40593463e+02,2
1.26207230e+02,4.80878591e+02,0
1.34912111e+02,-2.37894960e+02,2
-7.23953796e+01,-2.18932263e+02,1
1.18279995e+02,4.97677762e+02,0
1.41031489e+02,-2.06067831e+02,2
-1.10613175e+02,-1.21676405e+02,1
1.23229800e+02,-1.55301650e+02,2
1.45963269e+02,3.68787408e+02,0
1.20982487e+02,4.95154709e+02,0
1.38458249e+02,4.12928180e+02,0
1.43789502e+02,4.23045869e+02,0
1.16197976e+02,5.32261804e+02,0
1.30213073e+02,4.40136395e+02,0
1.45471464e+02,-1.63613109e+02,2
1.56349307e+02,-2.14070419e+02,2
1.33662973e+02,4.34570552e+02,0
1.44801060e+02,-1.39540780e+02,2
1.38545572e+02,4.43254254e+02,0
1.07766088e+02,-1.29032802e+02,2
9.50204769e+01,-2.31030291e+02,2
1.05159596e+02,-1.30183364e+02,2
-3.79284343e+01,-9.26048200e+01,1
-7.27998125e+01,-1.15512865e+02,1
1.35675058e+02,-2.15671884e+02,2
1.27509605e+02,-2.14134151e+02,2
1.41823230e+02,-1.84950347e+02,2
1.41743062e+02,4.12061851e+02,0
3.20891551e+00,-2.45836395e+02,1
1.65394469e+02,2.64419747e+02,0
8.84704164e+01,-1.36797971e+02,2
1.15966335e+02,5.15951805e+02,0
1.94502942e+02,-1.77983583e+02,2
1.22551324e+02,4.77050165e+02,0
-7.58661076e+01,-1.37561866e+02,1
1.54243984e+02,-2.72756864e+02,2
-9.79992366e+01,-3.44368234e+02,1
1.29361541e+02,-1.84019227e+02,2
1.36506936e+02,-1.81586766e+02,2
-5.92243476e+01,-8.47766682e+01,1
-1.03741344e+02,-2.15029163e+02,1
1.34250568e+02,4.79062442e+02,1
1.32325803e+02,4.26052961e+02,0
1.33940094e+02,4.32097170e+02,0
-1.36517731e+02,-5.78691477e+01,1
1.65822619e+02,-1.66843089e+02,2
-7.45250384e+01,-2.34446588e+02,1
-1.52027499e+02,-1.27007046e+02,1
1.45642142e+02,3.51037205e+02,0
1.25356423e+02,-2.30139430e+02,2
1.31032204e+02,4.87566933e+02,0
-1.15792864e+02,-1.95353691e+02,1
1.44871843e+02,3.48750599e+02,0
-1.23273955e+02,-2.22488820e+02,1
1.32852670e+02,4.29964233e+02,0
1.59698145e+02,-1.98704597e+02,2
1.20338371e+02,-1.20580714e+02,2
-1.21907217e+02,-3.30383611e+02,1
1.29600484e+02,4.66083661e+02,0
9.97685464e+01,-1.15091382e+02,2
1.31860472e+02,4.54782251e+02,0
-9.43752664e+01,-1.00225902e+02,1
1.31479513e+02,4.46768857e+02,0
1.26087732e+02,-1.72325901e+02,2
-1.06068800e+02,-2.58954544e+02,1
-8.08055114e+01,-7.90635090e+01,1
1.33753893e+02,4.39067370e+02,0
-4.31781933e+01,-1.78512232e+01,1
1.43730390e+02,4.18311443e+02,0
-8.79485395e+01,-1.16486381e+02,1
-1.25110075e+02,-6.07132057e+01,1
-7.16111974e+01,-1.67957438e+02,1
-6.30474721e+01,-2.94303927e+02,1
1.45554668e+02,3.64059098e+02,0
1.44151774e+02,4.18669244e+02,0
1.32591092e+02,4.73955489e+02,0
-1.34854764e+02,-3.52711730e+02,1
-1.48890009e+02,-2.82576500e+02,2
1.22525174e+02,4.85680416e+02,0
1.42133713e+02,-1.88090396e+02,2
1.28393404e+02,-1.93021674e+02,2
-1.55773801e+02,-2.11338568e+02,1
-1.15180407e+02,-1.65886171e+02,1
1.47335399e+02,-2.17636145e+02,2
-9.23099091e+01,-1.69097856e+02,1
1.57953547e+02,-1.74578697e+02,2
1.30424127e+02,4.61184736e+02,0
-1.23548547e+02,-2.72194440e+02,1
1.31773068e+02,4.83240499e+02,0
-1.15940054e+02,-1.72279983e+02,1
1.39637286e+02,4.37098976e+02,0
-6.34859559e+01,-2.58412698e+02,1
-1.39685320e+02,2.49080514e-01,1
-1.33309411e+02,-2.01106139e+02,1
-1.17261971e+02,-3.66420095e+02,1
1.21988966e+02,-1.56631843e+02,2
-1.28091361e+02,-9.14309171e+01,1
1.65765151e+02,-2.47476936e+02,2
8.97458446e+01,-1.49623384e+02,2
1.35750393e+02,-2.18536620e+02,2
1.34338029e+02,-2.22458190e+02,2
1.42669197e+02,-1.41242763e+02,2
1.58550168e+02,-2.19427580e+02,2
1.23913832e+02,4.99435239e+02,0
1.72124879e+02,-1.16808423e+02,2
1.20498636e+02,5.13226935e+02,0
1.41077206e+02,-1.86692575e+02,2
1.28990093e+02,4.73305013e+02,0
1.73655854e+02,-3.08245033e+02,2
-6.10562746e+01,-1.21500956e+02,1
1.27186657e+02,4.62355143e+02,0
-1.18131563e+02,-1.46342197e+02,1
1.39002530e+02,4.55460100e+02,0
1.54821501e+02,-2.68169596e+02,2
-8.42901771e+01,-2.53572465e+02,2
1.37614731e+02,-1.72309401e+02,2
1.39543170e+02,4.36771588e+02,0
1.12787978e+02,5.49542300e+02,0
1.44541641e+02,-1.61860836e+02,2
9.79613574e+01,-1.84516988e+02,0
-1.70000360e+02,-8.23250213e+01,1
-1.05922655e+02,-2.98839088e+02,1
1.42270406e+02,-2.44753344e+02,2
-1.15264342e+02,-2.22967155e+02,1
1.57289973e+02,-2.51952505e+02,0
1.17340508e+02,5.24448647e+02,0
1.14459398e+02,-2.13619645e+02,2
1.23247341e+02,4.75097925e+02,0
1.29931908e+02,4.62655281e+02,0
1.54346041e+02,-2.57843381e+02,2
1.65976424e+02,-1.95279067e+02,2
-3.47507660e+01,-6.02907244e+01,1
-8.89006592e+01,-1.92302752e+02,1
1.39922827e+02,4.12797457e+02,0
-1.61488980e+02,-4.31966931e+02,1
-1.07642468e+02,-1.47908764e+02,1
-6.49713643e+01,-2.34331308e+02,1
1.75123564e+02,-1.45533423e+02,2
1.26672824e+02,4.82411840e+02,0
1.28983664e+02,-1.82960791e+02,2
1.10038563e+02,5.75387027e+02,0
-8.69715355e+01,-2.66458430e+02,1
1.44393382e+02,3.72029712e+02,0
1.44925923e+02,4.06311384e+02,0
1.79942196e+02,-2.36393535e+02,2
1.34773559e+02,4.50634000e+02,0
-8.96551275e+01,-8.18847496e+01,1
1.46970939e+02,3.60308785e+02,0
1.65436749e+02,-1.95866241e+02,2
1.39030013e+02,4.20375197e+02,0
1.46723153e+02,3.84605733e+02,1
1.97325861e+02,-2.47220357e+02,2
-6.70837717e+01,-1.49163571e+02,1
1.24975918e+02,-1.31774179e+02,2
1.42151762e+02,4.08505514e+02,0
1.43260385e+02,-1.42855518e+02,2
-8.66004253e+01,-8.93851665e+01,1
-8.87267959e+01,-7.99332943e+01,1
1.49871309e+02,-2.03417579e+02,2
1.43330259e+02,3.86743135e+02,0
1.59128619e+02,-2.42724426e+02,2
-8.20808323e+01,-2.29097726e+02,1
-4.89782748e+01,-8.84445539e+01,1
1.23027634e+02,5.04450484e+02,0
1.00111362e+02,5.99412722e+02,0
1.53556271e+02,-2.03809164e+02,2
9.35335317e+01,-1.07019522e+02,2
1.52008783e+02,3.74734968e+02,0
1.15651923e+02,-9.44348377e+01,2
-7.68800417e+01,-5.83807152e+01,1
1.43446488e+02,4.11181041e+02,0
1.21215966e+02,4.90446432e+02,0
1.24361976e+02,-1.55486333e+02,2
1.40655952e+02,3.89898994e+02,0
1.12160338e+02,-1.90771063e+02,2
1.31429437e+02,4.75121188e+02,0
1.23556182e+02,4.75765002e+02,0
1.27145308e+02,4.77806116e+02,0
1.42616632e+02,4.33868957e+02,0
1.30544800e+02,4.72686838e+02,0
1.36346486e+02,4.27892737e+02,0
1.48249666e+02,3.54644165e+02,0
1.43830360e+02,-2.87156396e+02,2
-1.70640511e+02,-6.35669700e+01,1
-1.14870406e+02,-1.45077564e+02,1
1.41253784e+02,3.85304640e+02,0
1.39713249e+02,3.99956240e+02,0
1.87004213e+02,-2.44503184e+02,2
1.15507459e+02,-9.81106559e+01,2
1.28079325e+02,-1.80414118e+02,2
1.29901422e+02,5.05911924e+02,0
1.45096993e+02,-2.26488947e+02,2
1.56740909e+02,-2.70428014e+02,2
-3.56700472e+01,-7.03403738e+01,1
1.34912610e+02,-1.19641519e+02,2
1.24192696e+02,4.94861262e+02,0
-7.92576615e+01,-1.91466185e+02,1
1.26706568e+02,4.59347279e+02,0
-9.18080647e+01,-1.45652800e+02,1
1.29438589e+02,-2.50697910e+02,2
-7.04183876e+01,-1.69141645e+02,1
1.35265425e+02,4.52373638e+02,0
-9.19141396e+01,-2.12275896e+02,1
-8.57346301e+01,-2.02690797e+02,1
-1.08519878e+02,-2.11071826e+02,1
1.08457205e+02,5.67854322e+02,0
1.17926577e+02,-2.14876167e+02,2
1.14485833e+02,5.39069161e+02,0
-2.25429095e+01,-1.68176222e+02,1
-9.05912961e+01,-3.57884545e+02,1
1.70666256e+02,-2.08791460e+02,2
-1.70366987e+02,-1.65333894e+02,1
-1.10740284e+02,-3.23665689e+02,1
-3.31847829e+01,-3.64474053e+02,1
1.64202001e+02,-2.88594737e+02,2
1.45456131e+02,4.00826982e+02,0
1.36816644e+02,-1.94533214e+02,2
1.24033396e+02,-9.44213043e+01,2
1.32781888e+02,4.33609574e+02,0
1.36557510e+02,4.26839259e+02,0
1.35788745e+02,4.38324723e+02,0
-1.44774593e+02,-1.87151727e+02,1
-1.29720964e+02,-2.17816365e+01,1
-8.38295411e+01,-2.10532943e+02,1
1.20194125e+02,-1.79452442e+02,2
-1.32691822e+02,-4.38382064e+01,1
1.33688010e+02,4.52280564e+02,0
-1.09923324e+02,-1.82642916e+02,1
1.59142217e+02,-1.82285613e+02,2
-7.95618669e+01,-7.18282081e+01,1
-1.06377984e+02,-2.29095386e+02,1
1.18312177e+02,5.13693473e+02,0
-9.89855391e+01,-1.63803764e+02,1
1.05803045e+02,-1.48346361e+02,2
1.46690867e+02,3.68959074e+02,0
1.43482728e+02,3.93363973e+02,0
-7.38465437e+01,-1.50502858e+02,1
-6.85936313e+01,-2.22975584e+02,1
1.40809353e+02,-1.75345464e+02,2
1.27331417e+02,5.08294120e+02,0
-8.62931289e+01,-2.52815169e+02,1
1.23093934e+02,-2.63324518e+02,2
1.66738072e+02,-1.87718275e+02,2
1.40904422e+02,4.17984477e+02,2
1.16412651e+02,-2.26057070e+02,2
-9.56987357e+01,-2.12951700e+02,1
1.07002367e+02,-1.36179730e+02,2
1.42487514e+02,-2.36190298e+02,2
-1.32644827e+02,-1.62147380e+02,1
1.29835346e+02,4.19610276e+02,0
1.27843510e+02,4.72589576e+02,0
-1.00239113e+02,-3.45752842e+02,1
1.28925410e+02,4.68802151e+02,0
-1.21355436e+02,-2.45143637e+02,1
1.25758260e+02,4.73310205e+02,0
-1.22187802e+02,-2.46755671e+02,1
1.45611800e+02,-2.19705475e+02,2
1.03127053e+02,-1.46893642e+02,0
1.37124928e+02,-1.76349291e+02,2
-1.20577039e+02,-1.31487844e+02,1
1.50871575e+02,3.46122023e+02,2
1.11143135e+02,-1.73248472e+02,2
-8.11896036e+01,-3.34138164e+02,1
1.33618102e+02,-1.50639823e+02,2
1.11349998e+02,-9.89419089e+01,2
-8.61762194e+01,-2.58583393e+02,1
-1.41064165e+02,-2.82387618e+02,1
-5.71116115e+01,-3.03911887e+01,1
1.25239394e+02,4.95041703e+02,0
1.29133523e+02,-2.08057849e+02,2
-7.59839116e+01,-6.00963913e+01,1
-5.41226852e+01,-3.24531254e+02,1
1.45707883e+02,-1.89426332e+02,2
1.48963185e+02,-2.01439342e+02,2
1.46110093e+02,-2.24825664e+02,2
-7.04624917e+01,6.68901443e+01,1
1.19259594e+02,-1.74264157e+02,2
1.82980717e+02,-2.45619865e+02,2
-7.67059832e+01,-2.21612341e+02,1
1.44854615e+02,-9.53358921e+01,2
1.30597611e+02,-1.98094227e+02,2
-7.82685280e+01,-2.11159186e+02,1
1.36332673e+02,4.09683481e+02,0
1.36341622e+02,4.14102856e+02,0
9.75647380e+01,-1.67645325e+02,2
1.36581165e+02,-1.37560220e+02,2
1.29305199e+02,-2.03147724e+02,2
1.33620588e+02,4.14214804e+02,0
1.50230184e+02,-1.93621470e+02,2
1.33587614e+02,4.11939898e+02,0
1.25885176e+02,5.01345430e+02,0
1.56096877e+02,-1.82606183e+02,2
-1.54103882e+02,-2.34752282e+02,1
8.85659987e+01,-2.15733266e+02,2
-9.19276181e+01,-3.29037952e+02,1
1.41925870e+02,4.15974801e+02,0
-8.43786213e+01,-1.23466558e+02,1
1.26338425e+02,4.85593049e+02,0
1.23318244e+02,4.76315330e+02,0
1.41886726e+02,4.09045583e+02,0
1.30027092e+02,4.46345869e+02,0
-6.37374539e+01,-9.33864784e+01,1
1.34634942e+02,4.36683256e+02,0
1.48283227e+02,-2.16620997e+02,2
1.48954792e+02,-1.73815866e+02,2
1.41299528e+02,-1.81230566e+02,2
1.04878882e+02,-1.40432203e+02,2
-1.51627668e+02,-3.44464168e+01,1
1.22736369e+02,5.23604362e+02,0
1.08037540e+02,-1.98397276e+02,2
1.17881877e+02,5.34159569e+02,0
1.43665859e+02,-1.85949880e+02,2
1.40195464e+02,-2.40345318e+02,2
-5.98106930e+01,-2.27253239e+02,1
1.12893886e+02,5.26985233e+02,0
1.45566933e+02,-2.34103751e+02,2
-6.63426391e+01,-3.23247582e+02,1
1.40374910e+02,3.88244945e+02,0
-1.08985321e+02,-2.08761505e+02,1
-1.21656684e+02,-2.19774535e+02,1
1.10766537e+02,-1.97402697e+02,2
1.35760787e+02,4.55646221e+02,0
1.31992585e+02,-2.25639626e+02,2
1.13113714e+02,5.22107408e+02,0
1.00961112e+02,-1.47775729e+02,2
1.31558036e+02,-2.52577929e+02,2
1.43118158e+02,-1.84692081e+02,2
1.15318060e+02,-1.74759205e+02,2
-1.58682070e+02,-1.62097730e+02,1
1.38859401e+02,4.30243244e+02,0
1.34292733e+02,-1.69304201e+02,2
1.25365348e+02,-1.90681258e+02,2
-9.70854093e+01,-1.13659382e+02,2
1.20915187e+02,-1.50886939e+02,2
1.35842055e+02,-2.10016955e+02,2
9.33724834e+01,-1.18470332e+02,2
1.55018022e+02,3.12792194e+02,0
-1.31151565e+02,-2.20166739e+02,2
1.31949334e+02,-1.63621874e+02,2
1.85411419e+02,-2.02794102e+02,2
1.28016149e+02,-1.97717040e+02,2
1.30944028e+02,4.72615941e+02,0
1.36647247e+02,4.44390616e+02,0
-8.78622060e+01,-1.40012807e+02,0
1.36394190e+02,3.98861516e+02,0
1.93374669e+02,-2.64619436e+02,2
1.19482881e+02,-2.23518340e+02,2
1.25594074e+02,-2.30160623e+02,2
1.40452988e+02,-1.63373797e+02,2
-1.37104525e+02,-2.50841584e+02,1
1.57486227e+02,3.03010803e+02,0
-8.57629751e+01,-2.47130754e+02,1
1.39775423e+02,-2.53359336e+02,2
-1.35619461e+02,-4.25648186e+02,1
1.35803657e+02,4.29246313e+02,0
1.19709839e+02,4.87692089e+02,0
1.31547720e+02,4.42520466e+02,2
1.65526125e+02,-1.98470923e+02,2
1.46844053e+02,3.55714369e+02,0
-1.18992866e+02,-3.48448778e+02,1
-7.46906084e+01,-1.84944828e+02,1
-8.80339878e+01,-1.07969328e+02,1
1.28034833e+02,4.71974616e+02,0
-1.57855466e+02,-1.17443129e+02,1
-9.44139708e+01,-1.43158220e+02,1
1.02440341e+02,6.17222217e+02,0
-1.18667511e+02,-1.49035939e+02,1
1.22383091e+02,-1.52560806e+02,2
1.21550190e+02,4.85744397e+02,0
1.33986684e+02,4.33043016e+02,0
-8.32855453e+01,-3.50287952e+01,1
-7.33943519e+01,-1.63388546e+02,1
1.34847314e+02,4.15555753e+02,0
-9.35919967e+01,-4.29480416e+02,1
1.35105706e+02,4.10204901e+02,0
-1.21983390e+02,-1.49220402e+02,1
1.17336167e+02,-1.49200882e+02,2
1.16886430e+02,-1.64863826e+02,2
-9.09613842e+01,-1.18455098e+02,1
1.48751872e+02,3.59607036e+02,0
1.50344558e+02,3.56710034e+02,0
-1.00634852e+02,-7.48554661e+01,1
1.57770935e+02,3.14984332e+02,0
1.39190421e+02,4.05444966e+02,0
1.36769081e+02,3.94265154e+02,0
9.67040603e+01,-9.52141374e+01,2
-1.62710882e+02,-2.77190450e+02,1
1.46525008e+02,-1.70894794e+02,2
1.38463020e+02,3.97906059e+02,0
1.39221755e+02,-1.83291975e+02,2
1.12647934e+02,5.43280003e+02,0
1.19770594e+02,-1.40087442e+02,2
1.08140846e+02,-1.52566136e+02,2
-4.24162445e+01,-1.17250780e+02,1
1.31371496e+02,-1.62187984e+02,2
-9.36843455e+01,-4.19802594e+02,1
1.47076131e+02,3.93160320e+02,0
-1.11123247e+02,-1.90860780e+02,0
-1.66789232e+02,-2.56181364e+02,1
1.42017315e+02,4.35422705e+02,0
7.90331468e+01,-1.08463356e+02,2
1.30986493e+02,4.62404505e+02,0
-1.30942701e+02,-1.92414934e+02,1
-1.50537267e+02,-1.37423524e+02,1
1.28486808e+02,5.45336250e+02,0
-1.50942871e+02,-2.18641264e+02,1
1.18508513e+02,-1.04804011e+02,2
1.00969534e+02,-1.31342357e+02,2
1.28246458e+02,-2.07241149e+02,2
1.21700710e+02,-2.08861120e+02,2
1.26759987e+02,5.07637776e+02,0
1.39366222e+02,3.95425696e+02,0
1.41785156e+02,3.66192240e+02,0
1.29362226e+02,4.24988907e+02,0
1.27552474e+02,4.98353531e+02,0
1.13355514e+02,-1.86814691e+02,2
1.28998246e+02,-1.75463032e+02,2
1.21023026e+02,5.07768830e+02,0
1.29069273e+02,-1.12973856e+02,2
1.42913166e+02,4.24258490e+02,0
1.53078674e+02,-1.94463574e+02,2
1.34256866e+02,4.39915062e+02,0
1.31755643e+02,-2.28752794e+02,2
-5.59172099e+01,-1.96599365e+02,1
1.53095203e+02,-2.17244557e+02,2
-1.09400407e+02,-1.80459977e+02,1
-1.07790041e+02,-3.29571027e+02,1
1.09471109e+02,-1.27804308e+02,2
-7.25167030e+01,-1.17700220e+02,1
1.43135511e+02,-1.98932505e+02,2
-9.16628991e+01,-2.99180323e+02,1
1.26225504e+02,-1.98760246e+02,1
-1.12450635e+02,-3.07036355e+01,1
1.30238323e+02,4.64392435e+02,0
1.48930825e+02,3.75771639e+02,0
1.33119353e+02,-1.89050221e+02,2
1.25581181e+02,4.88228812e+02,0
-7.47036340e+01,-2.55489496e+02,1
1.02940287e+02,5.91762583e+02,0
-1.25379230e+02,-2.00913335e+02,1
-9.71964696e+01,-1.15277502e+02,1
1.24606450e+02,4.48988250e+02,0
1.17822577e+02,-1.75481487e+02,2
1.18217934e+02,-1.01670109e+02,2
-1.10953502e+02,-3.71092429e+02,1
1.40817835e+02,-1.74017525e+02,2
1.64870744e+02,-1.89409712e+02,2
-1.27282200e+02,-2.58163106e+02,1
1.05336494e+02,-2.14473823e+02,2
-7.67055098e+01,-2.03303233e+02,1
1.24284718e+02,-2.01995663e+02,2
-8.87921142e+01,-2.52636634e+01,1
-1.27840862e+02,-7.41837661e+01,1
1.27253138e+02,-1.64107854e+02,2
-8.87949777e+01,-2.37590316e+02,1
1.45722218e+02,-1.84770264e+02,2
1.48098645e+02,3.57179853e+02,0
-1.17243394e+02,-2.99641184e+02,1
-1.65129549e+02,-3.05712385e+02,1
1.12474191e+02,-1.74336852e+02,2
1.29547123e+02,4.71789163e+02,0
-1.59475873e+02,-8.05606705e+01,1
-1.00038920e+02,-1.23471169e+02,1
-1.37303852e+02,-7.82116800e+01,1
1.42116072e+02,4.33827775e+02,0
1.81801319e+02,-2.20771222e+02,2
1.33233676e+02,4.51710771e+02,1
1.61254351e+02,-1.37681296e+02,2
-1.26294983e+02,-2.76801160e+02,1
1.13499399e+02,-1.55839102e+02,2
1.38103681e+02,-2.30466893e+02,2
-8.00303992e+01,-2.40467595e+02,1
1.37762825e+02,3.86872897e+02,0
9.37129607e+01,-1.89956745e+02,2
1.66151560e+02,-1.63712830e+02,2
-7.33057478e+01,-2.22061928e+02,1
1.39311931e+02,3.78590621e+02,0
1.37160281e+02,-1.99948879e+02,2
1.30993045e+02,4.60932002e+02,0
1.45210625e+02,3.42079625e+02,1
1.29687168e+02,4.52896501e+02,0
9.61932151e+01,6.47870154e+02,0
-9.08697385e+01,-2.42772610e+02,1
-8.21955545e+01,-1.66031386e+02,1
-4.89463177e+01,-5.78417459e+01,1
1.35866742e+02,4.48164702e+02,0
1.41383461e+02,3.97338468e+02,0
1.44666560e+02,-2.09760524e+02,2
-8.24461809e+01,-2.76422814e+02,1
1.69988163e+02,-2.18720561e+02,2
-6.98470198e+01,-9.60354503e+01,1
1.41530541e+02,4.21181635e+02,0
1.28903884e+02,-2.22001703e+02,2
1.30645931e+02,-1.63222298e+02,2
1.34100258e+02,4.63570320e+02,0
1.14468535e+02,5.37186036e+02,0
-1.24855420e+02,-3.63192463e+02,1
1.55737418e+02,-1.99903261e+02,2
1.13247705e+02,-1.50061900e+02,2
1.19654889e+02,5.20118943e+02,0
9.78581651e+01,-1.19667208e+02,2
1.48182830e+02,-1.91126406e+02,2
1.31985668e+02,-2.15354599e+02,2
-1.18753370e+02,-3.03651289e+02,1
1.30761202e+02,4.37570745e+02,0
-3.29016527e+01,-1.28253586e+02,1
-1.63642938e+02,-3.38620902e+02,1
1.35070309e+02,4.08654698e+02,0
1.31849409e+02,4.76188847e+02,0
1.48895605e+02,3.43092826e+02,0
1.27145785e+02,-9.52210430e+01,2
1.51820918e+02,-2.54785535e+02,2
-8.81239584e+01,-4.26137130e+01,1
-1.51578570e+02,-1.30903309e+02,1
1.56649526e+02,3.09063094e+02,0
1.33461261e+02,-2.14543396e+02,2
1.23390430e+02,5.30393800e+02,0
-2.37570538e+01,-2.49167034e+02,1
1.41914881e+02,3.96420458e+02,0
1.35783036e+02,4.31111988e+02,0
-3.86445455e+01,-2.22391030e+02,1
1.56554364e+02,-1.77273609e+02,2
1.61787210e+02,-2.21142642e+02,2
1.47535580e+02,3.79243166e+02,0
-1.38942473e+02,-2.00046938e+02,1
1.11650051e+02,-1.91017583e+02,2
1.36938805e+02,-1.84454619e+02,2
1.40448600e+02,-1.59372338e+02,2
8.46854263e+01,-2.28095079e+02,2
1.22019375e+02,5.24041776e+02,0
-6.39170558e+01,-2.96415645e+02,1
-1.01574716e+02,-2.82230532e+02,1
1.36854491e+02,4.58730882e+02,0
-8.56108063e+01,-8.81945969e+01,1
-1.58069154e+02,-1.57427521e+02,1
-1.47567654e+02,-2.72833317e+02,1
1.21761153e+02,-1.84196488e+02,2
1.47484336e+02,-2.82801979e+02,2
1.81118825e+02,-2.69441411e+02,2
-1.19880593e+02,-5.24750485e+01,1
-9.50388025e+01,-2.44618216e+02,1
1.41197748e+02,-1.86209241e+02,2
1.58123227e+02,-1.92662768e+02,2
1.42274753e+02,-2.11269269e+02,2
1.39589158e+02,-1.42950656e+02,2
1.38639003e+02,-1.47432295e+02,2
1.26661353e+02,4.86874520e+02,0
1.46819954e+02,-2.04257519e+02,2
1.16524129e+02,5.29398322e+02,0
-1.15354777e+02,-2.22036177e+02,1
